Issue id,Summary,Description,Priority,Resolution,Status,Created,Resolved,Affects Version/s
13526001,ChaosMonkey documentation enhancements,"Post refactoring the code to org.apache.hadoop.hbase.chaos package, new references need to be updated in the [https://hbase.apache.org/book.html#maven.build.commands.integration.tests.destructive] doc. The sample command given also is stale.",Minor,Fixed,Resolved,24/Feb/23 05:30,05/Jul/23 14:13,
13526322,Read RPC threads may BLOCKED at the Configuration.get when using java compression,"As in the jstack info, we can see some RPC threads or compaction threads BLOCKED,

!image-2023-02-27-19-22-52-704.png|width=976,height=355!",Minor,Fixed,Resolved,27/Feb/23 11:23,06/Mar/23 04:56,2.5.3
13524215,Builds emit errors related to SBOM parsing,"My build is littered with noise of the form of,

{noformat}
[INFO] CycloneDX: Resolving Dependencies                                                                                                                                                                    
[ERROR] An error occurred attempting to read POM                                                                                                                                                            
org.codehaus.plexus.util.xml.pull.XmlPullParserException: UTF-8 BOM plus xml decl of ISO-8859-1 is incompatible (position: START_DOCUMENT seen <?xml version=""1.0"" encoding=""ISO-8859-1""... @1:42)          
    at org.codehaus.plexus.util.xml.pull.MXParser.parseXmlDeclWithVersion (MXParser.java:3423)                                                                                                              
    at org.codehaus.plexus.util.xml.pull.MXParser.parseXmlDecl (MXParser.java:3345)                                                                                                                         
    at org.codehaus.plexus.util.xml.pull.MXParser.parsePI (MXParser.java:3197)                                                                                                                              
    at org.codehaus.plexus.util.xml.pull.MXParser.parseProlog (MXParser.java:1828)                                                                                                                          
    at org.codehaus.plexus.util.xml.pull.MXParser.nextImpl (MXParser.java:1757)                                                                                                                             
    at org.codehaus.plexus.util.xml.pull.MXParser.next (MXParser.java:1375)                                                                                                                                 
    at org.apache.maven.model.io.xpp3.MavenXpp3Reader.read (MavenXpp3Reader.java:3940)                                                                                                                          at org.apache.maven.model.io.xpp3.MavenXpp3Reader.read (MavenXpp3Reader.java:612)                                                                                                                       
    at org.apache.maven.model.io.xpp3.MavenXpp3Reader.read (MavenXpp3Reader.java:627)                                                                                                                       
    at org.cyclonedx.maven.BaseCycloneDxMojo.readPom (BaseCycloneDxMojo.java:759)                     
    at org.cyclonedx.maven.BaseCycloneDxMojo.readPom (BaseCycloneDxMojo.java:746)                                                                                                                           
    at org.cyclonedx.maven.BaseCycloneDxMojo.retrieveParentProject (BaseCycloneDxMojo.java:694)                                                                                                             
    at org.cyclonedx.maven.BaseCycloneDxMojo.getClosestMetadata (BaseCycloneDxMojo.java:524)                                                                                                                
    at org.cyclonedx.maven.BaseCycloneDxMojo.convert (BaseCycloneDxMojo.java:481)                                                                                                                           
    at org.cyclonedx.maven.CycloneDxMojo.execute (CycloneDxMojo.java:70)                                                                                                                                    
    at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo (DefaultBuildPluginManager.java:126)                                                                                                   
    at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute2 (MojoExecutor.java:342)                                                                                                                  
    at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute (MojoExecutor.java:330)                                                                                                                   
    at org.apache.maven.lifecycle.internal.MojoExecutor.execute (MojoExecutor.java:213)               
    at org.apache.maven.lifecycle.internal.MojoExecutor.execute (MojoExecutor.java:175)                                                                                                                     
    at org.apache.maven.lifecycle.internal.MojoExecutor.access$000 (MojoExecutor.java:76)                                                                                                                   
    at org.apache.maven.lifecycle.internal.MojoExecutor$1.run (MojoExecutor.java:163)                                                                                                                       
    at org.apache.maven.plugin.DefaultMojosExecutionStrategy.execute (DefaultMojosExecutionStrategy.java:39)
    at org.apache.maven.lifecycle.internal.MojoExecutor.execute (MojoExecutor.java:160)                                                                                                                     
    at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject (LifecycleModuleBuilder.java:105)                                                                                            
    at org.apache.maven.lifecycle.internal.builder.multithreaded.MultiThreadedBuilder$1.call (MultiThreadedBuilder.java:193)                                                                                
    at org.apache.maven.lifecycle.internal.builder.multithreaded.MultiThreadedBuilder$1.call (MultiThreadedBuilder.java:180)                                                                                
    at java.util.concurrent.FutureTask.run (FutureTask.java:264)                                                                                                                                            
    at java.util.concurrent.Executors$RunnableAdapter.call (Executors.java:515)                                                                                                                             
    at java.util.concurrent.FutureTask.run (FutureTask.java:264)                                                                                                                                            
    at java.util.concurrent.ThreadPoolExecutor.runWorker (ThreadPoolExecutor.java:1128)                                                                                                                     
    at java.util.concurrent.ThreadPoolExecutor$Worker.run (ThreadPoolExecutor.java:628)               
    at java.lang.Thread.run (Thread.java:829)
{noformat}

The couple bom.xml files that I checked look wholesome, at least according to emacs.

My build command is,

{noformat}
$ mvn -T1.0C spotless:apply clean install -DskipTests
{noformat}

{noformat}
$ mvn -version
Apache Maven 3.9.0 (9b58d2bad23a66be161c4664ef21ce219c2c8584)
Maven home: /usr/local/Cellar/maven/3.9.0/libexec
Java version: 11.0.11, vendor: AdoptOpenJDK, runtime: /Library/Java/JavaVirtualMachines/adoptopenjdk-11.jdk/Contents/Home
Default locale: en_US, platform encoding: UTF-8
OS name: ""mac os x"", version: ""11.5"", arch: ""x86_64"", family: ""mac""
{noformat}",Minor,Fixed,Resolved,10/Feb/23 11:53,21/May/23 12:24,3.0.0-alpha-4
13520473,[JDK17] Fix failure TestHBaseTestingUtil#testResolvePortConflict,"{code:java}
Caused by: java.lang.IllegalAccessException: class net.bytebuddy.description.annotation.AnnotationDescription$ForLoadedAnnotation cannot access interface jdk.internal.util.random.RandomSupport$RandomGeneratorProperties (in module java.base) because module java.base does not export jdk.internal.util.random to unnamed module @20322d26
    at java.base/jdk.internal.reflect.Reflection.newIllegalAccessException(Reflection.java:392)
    at java.base/java.lang.reflect.AccessibleObject.checkAccess(AccessibleObject.java:674)
    at java.base/java.lang.reflect.Method.invoke(Method.java:560)
    at net.bytebuddy.description.annotation.AnnotationDescription$ForLoadedAnnotation.getValue(AnnotationDescription.java:719)
    ... 49 more{code}
!image-2023-01-25-14-56-07-904.png!",Minor,Fixed,Resolved,20/Jan/23 11:17,31/Jan/23 03:29,
13530135,Fix update_all_config Table-level StoreHotnessProtector configuration was overwritten,"When update_config was executed, the table level configuration was overwritten(hbase.region.store.parallel.put.limit), causing the table level personalized configuration to be restored to the global configuration unexpectedly.  Table level attributes should be minimum scoped and should not be affected by global configuration. 

1、alter table set hbase.region.store.parallel.put.limit to 100

   alter 'test',CONFIGURATION => {'hbase.region.store.parallel.put.limit' => 100}

2、update_all_config
   
   The table-level configuration will be overwrite",Minor,,Open,26/Mar/23 16:58,,2.3.4
13528651,TestClusterRestartFailover is flakey due to metrics assertion,"I'm seeing failures like this in PR,

{noformat}
[ERROR] Failures: 
[ERROR] org.apache.hadoop.hbase.master.TestClusterRestartFailoverSplitWithoutZk.test
[ERROR]   Run 1: TestClusterRestartFailoverSplitWithoutZk>TestClusterRestartFailover.test:143 serverNode should be deleted after SCP finished expected null, but was:<d09295c85a7e,33451,1678875566216/SPLITTING/regionCount=0/lock=java.util.concurrent.locks.ReentrantReadWriteLock@1823f707[Write locks = 0, Read locks = 0]>
[ERROR]   Run 2: TestClusterRestartFailoverSplitWithoutZk>TestClusterRestartFailover.test:147 serverCrashSubmittedCount(8) should be equal expected:<4> but was:<8>
[ERROR]   Run 3: TestClusterRestartFailoverSplitWithoutZk>TestClusterRestartFailover.test:147 serverCrashSubmittedCount(12) should be equal expected:<4> but was:<12>
{noformat}

Looks like subsequent runs would have passed, but for the firm metric count assertion.",Minor,Fixed,Resolved,15/Mar/23 14:48,17/Apr/23 09:46,2.4.16
13525999,Correct the line logged with flag hbase.procedure.upgrade-to-2-2 in docs,"The https://hbase.apache.org/book.html#upgrade2.2 doc says to search for a ""READY TO ROLLING UPGRADE"" log in master after setting the flag whereas no such log exists. The actual log line indicating that procedure store is empty is ""UPGRADE OK: All existed procedures have been finished, quit...""",Minor,Fixed,Resolved,24/Feb/23 05:23,05/Apr/23 15:31,
13529993,[hbase-operator-tools] TestMissingTableDescriptorGenerator fails with HBase 2.5.3,"hbase-operator-tools fails to compile against hbase 2.5.3 with following test failures.
{code:java}
[INFO] Running org.apache.hbase.TestMissingTableDescriptorGenerator
[ERROR] Tests run: 3, Failures: 0, Errors: 3, Skipped: 0, Time elapsed: 30.149 s <<< FAILURE! - in org.apache.hbase.TestMissingTableDescriptorGenerator
[ERROR] testTableinfoGeneratedWhenNoTableSpecified(org.apache.hbase.TestMissingTableDescriptorGenerator)  Time elapsed: 16.734 s  <<< ERROR!
java.lang.IllegalArgumentException: hdfs://localhost:51882/user/nihaljain/test-data/de8af727-6c02-7a95-9beb-027d18fc6603/data/default/test-1/.tabledesc/.tableinfo.0000000001.639
	at org.apache.hbase.TestMissingTableDescriptorGenerator.testTableinfoGeneratedWhenNoTableSpecified(TestMissingTableDescriptorGenerator.java:145)

[ERROR] shouldGenerateTableInfoBasedOnFileSystem(org.apache.hbase.TestMissingTableDescriptorGenerator)  Time elapsed: 6.794 s  <<< ERROR!
java.lang.IllegalArgumentException: hdfs://localhost:51961/user/nihaljain/test-data/5ade0aa1-cb9a-a1da-b700-fe808eeda3b9/data/default/test-1/.tabledesc/.tableinfo.0000000001.666
	at org.apache.hbase.TestMissingTableDescriptorGenerator.shouldGenerateTableInfoBasedOnFileSystem(TestMissingTableDescriptorGenerator.java:120)

[ERROR] shouldGenerateTableInfoBasedOnCachedTableDescriptor(org.apache.hbase.TestMissingTableDescriptorGenerator)  Time elapsed: 6.621 s  <<< ERROR!
java.lang.IllegalArgumentException: hdfs://localhost:52022/user/nihaljain/test-data/d858258b-6ba1-8e4f-c118-4e30d8a5136f/data/default/test-1/.tabledesc/.tableinfo.0000000001.666
	at org.apache.hbase.TestMissingTableDescriptorGenerator.shouldGenerateTableInfoBasedOnCachedTableDescriptor(TestMissingTableDescriptorGenerator.java:107)
{code}
Steps to reproduce, run following against hbase-operator-tools master:
{code:java}
mvn clean install -Dhbase.version=2.5.3 -Dhbase-thirdparty.version=4.1.4 {code}
The goal is to allow hbase-operator-tools to compile with hbase 2.5.3 without any failures",Minor,Fixed,Resolved,24/Mar/23 15:29,31/Mar/23 23:13,
13529686,Update compression dependencies,"Update compression codec dependencies:

- aircompressor 0.21 -> 0.24
- brotli4j 1.8.0 -> 1.11.0
- snappy 1.1.8.4 -> 1.1.9.1
- zstd-jni 1.5.0-4 -> 1.5.4-2

and add a new supplemental model for new brotli4j dependency.",Minor,Fixed,Resolved,23/Mar/23 01:34,23/Mar/23 20:33,
13521238,Change Iterable to List in SnapshotFileCache,"The HFileCleaners can have low performance on large /archive area when used with slow storage like S3. The snapshot write lock in SnapshotFileCache is held while the file metadata is fetched from S3. Due to this even with multiple cleaner threads only a single cleaner can effectively delete files from the archive.

File metadata collection is performed before SnapshotHFileCleaner just by changing the passed parameter type in FileCleanerDelegate from Iterable to List.

Running with the below cleaner configurations I observed that the lock held in SnapshotFileCache went down from 45000ms to 100ms  when it was running for 1000 files in a directory. The complete evaluation and deletion for this folder took the same time but since the file metadata fetch from S3 was done outside of the lock the multiple cleaner threads were able to run concurrently.
{noformat}
hbase.cleaner.directory.sorting=false
hbase.cleaner.scan.dir.concurrent.size=0.75
hbase.regionserver.hfilecleaner.small.thread.count=16
hbase.regionserver.hfilecleaner.large.thread.count=8
{noformat}

The files to evaluate are already passed in a List to CleanerChore.checkAndDeleteFiles but it is converted to an Iterable to run the checks on the configured cleaners.",Minor,Fixed,Resolved,25/Jan/23 08:57,13/Feb/23 13:43,
13528891,ruby shell not handled SyntaxError exceptions properly,"hbase:002:0> create 't2', 'cf'
2023-03-14 04:54:50,061 INFO  [main] client.HBaseAdmin: Operation: CREATE, Table Name: default:t2, procId: 2140 completed
Created table t2
Took 1.1503 seconds
=> Hbase::Table - t2
hbase:003:0> alter 't2', NAME ⇒ 'cf', VERSIONS ⇒ 5
SyntaxError: (hbase):3: syntax error, unexpected tIDENTIFIER
alter 't2', NAME ⇒ 'cf', VERSIONS ⇒ 5
                 ^~~
                      eval at org/jruby/RubyKernel.java:1091
                  evaluate at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/workspace.rb:85
                  evaluate at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/context.rb:385
                eval_input at uri:classloader:/irb/hirb.rb:115
             signal_status at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb.rb:647
                eval_input at uri:classloader:/irb/hirb.rb:112
  each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:246
                      loop at org/jruby/RubyKernel.java:1507
  each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:232
                     catch at org/jruby/RubyKernel.java:1237
  each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:231
                eval_input at uri:classloader:/irb/hirb.rb:111
                       run at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb.rb:428
                     catch at org/jruby/RubyKernel.java:1237
                       run at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb.rb:427
<main> at classpath:/jar-bootstrap.rb:226",Minor,Fixed,Resolved,17/Mar/23 03:34,29/Mar/23 09:10,2.5.2
13530005,Bump hbase to 2.4.16 and hbase-thirdparty to 4.1.4 for hbase-operator-tools,,Minor,Won't Fix,Resolved,24/Mar/23 16:45,24/Mar/23 17:20,
13529273,Add supplemental model for com.aayushatharva.brotli4j:native-osx-aarch64,License aggregation fails on Apple Silicon because we're missing the supplemental model entry for this architecture's brotli4j implementation.,Minor,Fixed,Resolved,20/Mar/23 16:00,21/Mar/23 14:24,2.5.0
13526317,Client should not be able to restore/clone a snapshot after it's TTL has expired,"Steps:

precondition : base.master.cleaner.snapshot.interval to 5 min in hbase-site.xml

1. create a table t1 , put some data

2. create a snapshot 'snapt1' with TTL 1 mins

let the TTL expries 

3. disable and drop table t1

4. restore snapshot t1

Actual : restore snapshot successful 

Expected : restore operation should fail and throw specified snapshot TTL expried cant restore

Note : its can consider as improvement point ",Minor,Fixed,Resolved,27/Feb/23 10:41,20/Mar/23 22:14,2.5.2
13525179,hbase-daemon.sh foreground_start should propagate SIGHUP and SIGTERM,"Running HBase in a container environment, launched using {{{}bin/hbase-daemon.sh foreground_start ...{}}}. Signaling the container for config refresh or for graceful termination doesn't make it through to the JVM process. Rather, the {{trap}} function is unconditionally sending {{{}kill -9{}}}.",Minor,Fixed,Resolved,17/Feb/23 10:14,20/Mar/23 14:37,2.4.17
13525006,Should not use pread when prefetching in HFilePreadReader,"While prefetchOnOpen will read althrough the hfile, we should use stream read for it.",Minor,Fixed,Resolved,16/Feb/23 10:47,20/Mar/23 11:29,2.5.3
13529310,Remove Java reflection used in FSUtils.create() ,"FSUtils.create() uses reflection to access a HDFS API DistributedFileSystem.create() that supports favored node.

This API is added in Hadoop 2.1.0-beta (HDFS-2576) so we can use it directly without reflection.",Minor,,Open,20/Mar/23 20:10,,
13528462,The regionStateNode only need remove once in regionOffline,"The regionStateNode only need remove once in regionOffline when delete a table.

In

org.apache.hadoop.hbase.master.assignment.AssignmentManager#deleteTable

 

why need delete twice? i think one is enougth",Minor,Fixed,Resolved,14/Mar/23 15:14,19/Mar/23 12:24,2.4.14
13529295,Remove DNS reflection helper method,"HBASE-14594 used a reflection helper method to use an Hadoop API added in 2.8.0. We should remove this reflection from the master branch now.

https://github.com/apache/hbase/blob/fbe3b90e0c4eef1dc13fb2a5ed9381106ca671dd/hbase-common/src/main/java/org/apache/hadoop/hbase/util/DNS.java#L57",Minor,,Open,20/Mar/23 19:19,,
13528589,Fix surefire corrupted channel,"Testing, at least with hbase-server, emits a warning,

{noformat}
[WARNING] Corrupted channel by directly writing to native stream in forked JVM 1. See FAQ web page and the dump file /home/jenkins/jenkins-home/workspace/Base-PreCommit-GitHub-PR_PR-5036/yetus-jdk8-hadoop2-check/src/hbase-server/target/surefire-reports/2023-03-14T13-20-30_932-jvmRun1.dumpstream
{noformat}

I cannot tell if this is causing maven to recognize the test run as a failure, though in this case, the test run was marked as failing, with two tests rerun and passing on their second attempt.

Surefire apparently uses stdio to communicate with maven, so when our code under test produces output on the channel, it corrupts that communication.

https://maven.apache.org/surefire/maven-surefire-plugin/examples/process-communication.html#the-tcp-ip-communication-channel",Minor,,Open,15/Mar/23 09:15,,
13527994,ZStdCodec codec implementation class documentation typo,As mentioned in the [user@hbase.apache.org|mailto:user@hbase.apache.org] mailing list I noticed a small typo in the documentation on compression for Zstd. The codec implementation class in the documentation is listed as {{org.apache.hadoop.hbase.io.compress.zstd.ZStdCodec}} while the actual class is written with a lower case S: {{ZStdCodec.}},Minor,Fixed,Resolved,10/Mar/23 15:03,13/Mar/23 09:34,
13527925,rolling-restart.sh stop all masters at the same time,"The rolling-restart.sh in $HBASE_HOME/bin would stop all master service (including the backup ones) at the same time, and then restart them at the same time:
{code:java}
# The content of rolling-restart.sh
...
# stop all masters before re-start to avoid races for master znode
""$bin""/hbase-daemon.sh --config ""${HBASE_CONF_DIR}"" stop master
""$bin""/hbase-daemons.sh --config ""${HBASE_CONF_DIR}"" \
--hosts ""${HBASE_BACKUP_MASTERS}"" stop master-backup

# make sure the master znode has been deleted before continuing
zmaster=`$bin/hbase org.apache.hadoop.hbase.util.HBaseConfTool
zookeeper.znode.master`
...

# all masters are down, now restart
""$bin""/hbase-daemon.sh --config ""${HBASE_CONF_DIR}""
${START_CMD_DIST_MODE} master
""$bin""/hbase-daemons.sh --config ""${HBASE_CONF_DIR}"" \
--hosts ""${HBASE_BACKUP_MASTERS}"" ${START_CMD_DIST_MODE} master-backup {code}
In this way the HMaster service would be unavailable during this period. We can restart them in a more graceful way, like this:
 * Stop the backup masters, and then restart them one by one
 * Stop the active master, then one of the backup master would become active
 * Start the original active master, now it's the backup one

Will upload patch soon.",Minor,,Open,10/Mar/23 06:35,,
13526960,Enable code coverage reporting to SonarQube in HBase,,Minor,Fixed,Resolved,03/Mar/23 09:28,10/Mar/23 20:44,
13527427,Fix a misspell in TestRegionStateStore,,Minor,Fixed,Resolved,07/Mar/23 09:56,08/Mar/23 15:28,
13526813,"Metrics for RPC handlers should provide more info, e.g. avg,max","We need the distribution info of the handler count to address problems of performance, e.g. the maximum value, the average value of the handlers. 

It is extremly importance for system of low latency requests.",Minor,,Open,02/Mar/23 08:08,,2.5.3
13524746,Expose master startup status via JMX,"As described in HBASE-21521 by [~apurtell] , 

add an internal API to the master for tracking startup progress. Expose this information via JMX.",Minor,,Open,15/Feb/23 01:39,,
13524733,Verify replication reporting excessive BADROWS,"Verify replication can generate a lot of `BADROWS` results when comparing a row that may be particularly hot at the time of re-compare. This can lead to a mismatch between the source and sink result due to replication lag. 

We could add some configurable re-compare mechanism that will make verify replication less susceptible to falsely reporting `BADROWS` when under significant write load. These re-compares can be done asynchronously so as to not significantly slow down the execution time of the job.",Minor,,Open,14/Feb/23 22:47,,
13523954,Suppress noisy logging in client.ConnectionImplementation,"_client.ConnectionImplementation_ logs a lot at INFO level:
{code:java}
hbase:001:0> restore_snapshot  'tableSnapshot'
2023-02-09 05:15:35,538 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:35,538 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:36,599 INFO  [main] client.HBaseAdmin: Taking restore-failsafe snapshot: hbase-failsafe-tableSnapshot-1675919736599
2023-02-09 05:15:36,608 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:36,608 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:36,806 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:36,806 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,026 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,026 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,334 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,334 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,341 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,342 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,413 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,413 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,534 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,535 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:37,742 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:37,742 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:38,055 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:38,056 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:38,561 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:38,561 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
2023-02-09 05:15:38,568 INFO  [main] client.HBaseAdmin: Operation: MODIFY, Table Name: nj:testImport, procId: 392 completed
2023-02-09 05:15:38,568 INFO  [main] client.HBaseAdmin: Deleting restore-failsafe snapshot: hbase-failsafe-tableSnapshot-1675919736599
2023-02-09 05:15:38,570 INFO  [main] client.ConnectionImplementation: Getting master connection state from TTL Cache
2023-02-09 05:15:38,570 INFO  [main] client.ConnectionImplementation: Getting master state using rpc call
Took 3.1595 seconds
{code}

We should log these lines in TRACE level.",Minor,Fixed,Resolved,09/Feb/23 11:38,09/Feb/23 18:34,2.4.16
13524069,Potential client thread pool leak in MetricsConnection.,"The thread pools are not explicitly deleted from the list, this may keep the thread pools in the list forever and eventually may cause leaks.",Minor,Invalid,Resolved,09/Feb/23 19:02,09/Feb/23 21:12,2.5.2
13523096,update download.xml for release 2.5.3,,Minor,Fixed,Resolved,05/Feb/23 10:28,06/Feb/23 06:59,
13521719,ThreadGroup is removed since Hadoop 3.2.4,"Found lots of WARNING in UT log:
{code:java}
2023-01-26T05:26:18,869 WARN  [FsDatasetAsyncDiskServiceFixer] hbase.HBaseTestingUtil$FsDatasetAsyncDiskServiceFixer(617): failed to reset thread pool timeout for FsDatasetAsyncDiskService
java.lang.NoSuchFieldException: threadGroup
	at java.lang.Class.getDeclaredField(Class.java:2411) ~[?:?]
	at org.apache.hadoop.hbase.HBaseTestingUtil$FsDatasetAsyncDiskServiceFixer.run(HBaseTestingUtil.java:609) ~[test-classes/:?]
{code}

FsDatasetAsyncDiskServiceFixer is introduced by [HBASE-27148|https://issues.apache.org/jira/browse/HBASE-27148], to prevent unexpected kill.

But Hadoop 3.2.4 has fixed this issue [HDFS-16586|https://issues.apache.org/jira/browse/HDFS-16586] and for now HBase use 3.2.4 on branch master.

So I think maybe can remove these code.
",Minor,Fixed,Resolved,27/Jan/23 10:57,02/Feb/23 06:44,
13517171,Update releaseTarget for JDK11+,"For now the default value of releaseTarget is 8, but I think it is a little strange, It should be unlikely that it will be compiled with JDK11+ and then run on an 8 JVM.

So maybe we can update the default value.",Minor,Won't Do,Resolved,09/Jan/23 03:39,09/Jan/23 04:53,
13521181,"""Instantiating StoreFileTracker impl"" INFO level logging is too chatty","<datetime> INFO  [<threadname>] storefiletracker.StoreFileTrackerFactory: instantiating StoreFileTracker impl  .... 

This should be logged at DEBUG level as it is debug information. It is frequently printed in the logs and because it's the same impl every time (although in theory could be varied in table schema) there is no value for operators, it just consumes logging resources.",Minor,Fixed,Resolved,24/Jan/23 22:09,25/Jan/23 22:46,
13521266,[JDK17] Fix failure TestImmutableScan#testScanCopyConstructor,"{code:java}
[INFO]
[INFO] Results:
[INFO]
[ERROR] Errors:
[ERROR]   TestImmutableScan.testScanCopyConstructor:113->compareGetters:351 » InaccessibleObject Unable to make field private static final long java.util.Collections$UnmodifiableMap.serialVersionUID accessible: module java.base does not ""opens java.util"" to unnamed module @18be83e4
[INFO]
[ERROR] Tests run: 249, Failures: 0, Errors: 1, Skipped: 0{code}",Minor,Fixed,Resolved,25/Jan/23 10:47,27/Jan/23 15:21,
13517244,CatalogJanitor consistencyCheck cannot report the hole on last region if next table is disabled in meta,"When doing metaTableConsistencyCheck with ReportMakingVisitor, it will skip to check disabled table. When table before the disabled table in meta has a hole on last region,  it cannot be added to holes pairs.",Minor,Fixed,Resolved,09/Jan/23 13:14,11/Jan/23 10:50,2.4.15
13517033,[JDK17] Update shade plugin version,"maven-shade-plugin:3.2.4 cannot support JDK17, if build HBase with releaseTarget=17 will meet this error:

!image-2023-01-06-18-54-09-703.png!

So need to update it's version.",Minor,Fixed,Resolved,06/Jan/23 10:54,20/Jan/23 05:33,
13519959,Bump future from 0.18.2 to 0.18.3 in /dev-support,"Bump future from 0.18.2 to 0.18.3 in /dev-support.
Dependabot PR: https://github.com/apache/hbase/pull/4980",Minor,Fixed,Resolved,17/Jan/23 22:16,20/Jan/23 02:27,2.4.15
13520744,Errorprone cleanup in hbase-backup,"I noticed a bunch of javac warnings in backporting the backups feature to branch-2. The same problems exist in master branch. Let's cleanup error prone warnings in both branches once the backport lands.

See [https://ci-hbase.apache.org/job/HBase-PreCommit-GitHub-PR/job/PR-4770/10/artifact/yetus-general-check/output/diff-compile-javac-root.txt] for initial set to fix. Mostly in tests.",Minor,,In Progress,20/Jan/23 13:36,,
13517845,Introduce ChaosMonkey Action to print HDFS Cluster status,"We have ChaosMonkey actions for perturbing HDFS components, but we lack a means to periodically display status/health. Introduce a ""dump"" action similar to the one we have for HBase.",Minor,Fixed,Resolved,12/Jan/23 13:02,16/Jan/23 14:53,2.4.16
13519760,balance_rsgroup NullPointerException,"hbase shell

hbase(main):001:0> balance_rsgroup 'default'

ERROR: java.io.IOException
        at org.apache.hadoop.hbase.ipc.RpcServer.call(RpcServer.java:469)
        at org.apache.hadoop.hbase.ipc.CallRunner.run(CallRunner.java:133)
        at org.apache.hadoop.hbase.ipc.RpcExecutor$Handler.run(RpcExecutor.java:338)
        at org.apache.hadoop.hbase.ipc.RpcExecutor$Handler.run(RpcExecutor.java:318)
Caused by: java.lang.NullPointerException

 

hbase server log

2023-01-16 18:53:51,418 INFO  [RpcServer.default.RWQ.Fifo.read.handler=315,queue=85,port=16000] rsgroup.RSGroupAdminEndpoint: Client=xxxxx balance rsgroup, group=default
2023-01-16 18:53:51,421 ERROR [RpcServer.default.RWQ.Fifo.read.handler=315,queue=85,port=16000] ipc.RpcServer: Unexpected throwable object
java.lang.NullPointerException",Minor,,Open,16/Jan/23 10:57,,
13517453,ChaosMonkey sometimes generates invalid boundaries for random item selection,"While running chaos monkey, I occasionally see `IndexOutOfBoundsException` originating from `PolicyBasedChaosMonkey#selectRandomItems`. Looks like we make some false assumptions about the arguments passes to the function. ",Minor,Fixed,Resolved,10/Jan/23 13:29,12/Jan/23 17:10,2.4.16
13516663,Process all patch-unit-root.txt in report-flakies.py ,"The report-flakies.py which parses the output of the unit tests does not review all the patch-unit-root.txt files. The for loop exists on the first found unit test output file and ignores the rest.

Earlier the build only had a single unit test run but the current setup runs multiple builds based on the JDK or Hadoop version. All of these outputs should be parsed by the script.",Minor,,Open,05/Jan/23 16:34,,
